pais,id_cliente,data_pedido,data_chegada,tipo_compra,numero_pedido,tamanho_pacote,unidades,custo_empacotamento,custo_envio,tipo_desconto,categoria,tipo_consumo,tipo_cliente,custo_produto
Chile,367570195,2001-03-22,2001-04-03,Normal,98092612,Pacote grande,3,3.0,4.2,Cyber Monday,Coleção,Baixo Consumo,B2B,7.2
Chile,367570195,2005-04-24,2005-05-03,Devolução,98087182,Pacote grande,2,2.0,4.2,Sem desconto,Coleção,Baixo Consumo,B2B,6.2
Chile,367570195,2015-04-02,2017-07-14,Normal,98071090,Pacote grande,1,2.0,6.33,Data especial,Coleção,Baixo Consumo,B2B,8.33
Chile,369207282,2001-10-02,2001-10-21,Normal,98091940,Pacote grande,2,2.0,6.14,Sem desconto,Coleção,Baixo Consumo,B2C,8.14
Chile,369207282,2015-11-22,2015-12-08,Normal,98069511,Pacote grande,2,2.0,6.9,Sem desconto,Coleção,Baixo Consumo,B2C,8.9
Chile,369531322,2001-12-30,2002-01-18,Devolução,98091614,Pacote grande,2,3.0,4.84,Black Friday,Coleção,Baixo Consumo,B2B,7.84
Chile,376809712,2010-03-05,2010-03-21,Normal,98080383,Pacote grande,3,2.0,5.88,Sem desconto,Coleção,Baixo Consumo,B2B,7.88
Chile,378428659,2006-11-24,2006-12-10,Normal,98085065,Pacote grande,3,2.0,5.73,Black Friday,Coleção,Baixo Consumo,B2C,7.73
Chile,378428659,2010-10-04,2016-04-27,Normal,98079358,Pacote grande,3,3.0,4.58,Sem desconto,Coleção,Baixo Consumo,B2C,7.58
Chile,379587534,2005-11-02,2005-11-13,Normal,98086498,Pacote grande,1,2.0,3.88,Sem desconto,Coleção,Baixo Consumo,B2C,5.88
Chile,397983135,2008-05-10,2008-05-23,Normal,98083113,Pacote grande,1,3.0,6.86,Cyber Monday,Coleção,Baixo Consumo,B2C,9.86
Chile,398947841,1999-12-20,2000-01-01,Normal,98094251,Pacote grande,1,1.0,5.99,Sem desconto,Coleção,Baixo Consumo,B2B,6.99
Chile,400089838,2000-02-19,2000-03-13,Normal,98094025,Pacote grande,3,2.0,4.14,Cyber Monday,Coleção,Baixo Consumo,B2B,6.14
Chile,400089838,2014-11-26,2014-12-06,Normal,98071896,Pacote grande,3,1.0,4.2,Sem desconto,Coleção,Baixo Consumo,B2B,5.2
Chile,411774575,2006-07-26,2006-08-05,Devolução,98085543,Pacote grande,3,1.0,3.89,Sem desconto,Coleção,Baixo Consumo,B2B,4.890000000000001
Chile,411774575,2009-01-16,2009-01-25,Devolução,98082169,Pacote grande,1,1.0,3.58,Sem desconto,Coleção,Baixo Consumo,B2B,4.58
Chile,411774575,2014-03-14,2017-04-02,Devolução,98073320,Pacote grande,3,1.0,3.22,Data especial,Coleção,Baixo Consumo,B2B,4.220000000000001
Chile,411774575,2014-07-15,2014-07-28,Normal,98072646,Pacote grande,2,3.0,5.84,Sem desconto,Coleção,Baixo Consumo,B2B,8.84
Chile,411774575,2015-09-09,2015-09-26,Normal,98070021,Pacote grande,3,2.0,4.58,Sem desconto,Coleção,Baixo Consumo,B2B,6.58
Chile,413610234,2014-10-05,2018-06-26,Normal,98072177,Pacote grande,3,2.0,6.68,Cyber Monday,Coleção,Baixo Consumo,B2C,8.68
Chile,414997525,2001-10-30,2001-11-16,Normal,98091854,Pacote grande,2,3.0,6.99,Cyber Monday,Coleção,Baixo Consumo,B2B,9.99
Chile,416232977,2001-12-21,2002-01-07,Normal,98091650,Pacote grande,2,2.0,6.73,Sem desconto,Coleção,Baixo Consumo,B2C,8.73
Chile,416232977,2003-09-19,2003-09-28,Normal,98089312,Pacote grande,3,2.0,5.0,Sem desconto,Coleção,Baixo Consumo,B2C,7.0
Chile,417364182,2000-03-10,2000-03-20,Normal,98093953,Pacote grande,2,1.0,6.61,Cyber Monday,Coleção,Baixo Consumo,B2C,7.61
Chile,417364182,2001-09-03,2001-09-15,Normal,98092028,Pacote grande,3,2.0,6.14,Sem desconto,Coleção,Baixo Consumo,B2C,8.14
Chile,417364182,2002-03-28,2002-04-15,Normal,98091251,Pacote grande,1,1.0,3.68,Sem desconto,Coleção,Baixo Consumo,B2C,4.68
Chile,436608095,2008-04-17,2008-04-28,Normal,98083192,Pacote grande,2,2.0,4.9,Cyber Monday,Coleção,Baixo Consumo,B2B,6.9
Chile,438776540,2009-11-03,2009-11-23,Devolução,98080978,Pacote grande,2,2.0,3.99,Liquidação,Coleção,Baixo Consumo,B2C,5.99
Chile,438776540,2011-11-20,2016-08-19,Devolução,98077427,Pacote grande,2,1.0,4.0,Sem desconto,Coleção,Baixo Consumo,B2C,5.0
Chile,440340658,2004-01-13,2004-02-01,Devolução,98088872,Pacote grande,1,1.0,5.9,Sem desconto,Coleção,Baixo Consumo,B2B,6.9
Chile,440340658,2005-05-23,2005-06-09,Normal,98087077,Pacote grande,2,2.0,6.22,Sem desconto,Coleção,Baixo Consumo,B2B,8.219999999999999
Chile,448346508,2004-05-18,2004-06-02,Normal,98088395,Pacote grande,3,3.0,6.12,Sem desconto,Coleção,Baixo Consumo,B2B,9.120000000000001
Chile,448346508,2007-09-22,2007-09-30,Normal,98083960,Pacote grande,1,3.0,4.99,Sem desconto,Coleção,Baixo Consumo,B2B,7.99
Chile,448346508,2013-10-25,2013-11-14,Normal,98074038,Pacote grande,1,3.0,5.99,Sem desconto,Coleção,Baixo Consumo,B2B,8.99
Chile,448449579,2005-07-28,2005-08-17,Normal,98086844,Pacote grande,3,2.0,5.45,Sem desconto,Coleção,Baixo Consumo,B2C,7.45
Chile,448449579,2008-10-28,2008-11-14,Devolução,98082481,Pacote grande,3,2.0,4.86,Sem desconto,Coleção,Baixo Consumo,B2C,6.86
Chile,448449579,2013-02-23,2016-12-17,Normal,98075203,Pacote grande,2,1.0,4.1,Data especial,Coleção,Baixo Consumo,B2C,5.1
Chile,451629037,2002-06-01,2002-06-10,Normal,98091008,Pacote grande,2,3.0,6.55,Black Friday,Coleção,Baixo Consumo,B2B,9.55
Chile,452241159,2000-08-01,2000-08-13,Normal,98093447,Pacote grande,2,3.0,4.61,Sem desconto,Coleção,Baixo Consumo,B2C,7.61
Chile,453512131,2000-08-22,2000-09-08,Normal,98093373,Pacote grande,1,3.0,6.22,Sem desconto,Coleção,Baixo Consumo,B2B,9.219999999999999
Chile,454188032,2005-04-05,2005-04-19,Normal,98087244,Pacote grande,1,2.0,3.68,Liquidação,Coleção,Baixo Consumo,B2C,5.68
Chile,454188032,2009-04-12,2009-04-28,Normal,98081832,Pacote grande,2,2.0,6.14,Sem desconto,Coleção,Baixo Consumo,B2C,8.14
Chile,454188032,2015-03-21,2017-07-10,Normal,98071160,Pacote grande,2,3.0,3.36,Sem desconto,Coleção,Baixo Consumo,B2C,6.359999999999999
Chile,463804554,2007-02-11,2007-03-04,Normal,98084753,Pacote grande,2,2.0,5.12,Data especial,Coleção,Baixo Consumo,B2C,7.12
Chile,465708582,2010-11-24,2016-05-13,Normal,98079118,Pacote grande,1,1.0,5.25,Black Friday,Coleção,Baixo Consumo,B2C,6.25
Chile,471492301,2006-07-12,2006-07-22,Normal,98085581,Pacote grande,1,2.0,5.2,Sem desconto,Coleção,Baixo Consumo,B2C,7.2
Chile,471492301,2009-07-11,2016-01-10,Normal,98081508,Pacote grande,1,2.0,3.88,Sem desconto,Coleção,Baixo Consumo,B2C,5.88
Chile,471492301,2011-01-25,2016-06-08,Normal,98078847,Pacote grande,2,2.0,5.2,Sem desconto,Coleção,Baixo Consumo,B2C,7.2
Chile,471492301,2014-03-22,2017-04-09,Normal,98073291,Pacote grande,1,1.0,5.22,Cyber Monday,Coleção,Baixo Consumo,B2C,6.22
Chile,476846252,2007-09-13,2007-10-03,Normal,98083996,Pacote grande,1,3.0,4.45,Cyber Monday,Coleção,Baixo Consumo,B2C,7.45
Chile,476846252,2014-04-18,2014-05-03,Normal,98073138,Pacote grande,1,1.0,6.61,Cyber Monday,Coleção,Baixo Consumo,B2C,7.61
Chile,477490358,2012-09-19,2012-09-28,Devolução,98075999,Pacote grande,2,1.0,4.89,Sem desconto,Coleção,Baixo Consumo,B2B,5.89
Chile,485015128,2000-03-15,2000-03-26,Normal,98093941,Pacote grande,2,1.0,5.55,Cyber Monday,Coleção,Baixo Consumo,B2C,6.55
Chile,485015128,2014-08-02,2014-08-11,Normal,98072531,Pacote grande,3,2.0,4.1,Sem desconto,Coleção,Baixo Consumo,B2C,6.1
Chile,485015128,2015-10-23,2017-12-12,Normal,98069714,Pacote grande,2,2.0,5.84,Sem desconto,Coleção,Baixo Consumo,B2C,7.84
Chile,487583305,2013-04-20,2013-05-05,Devolução,98074941,Pacote grande,1,3.0,7.0,Liquidação,Coleção,Baixo Consumo,B2C,10.0
Chile,491474500,2005-07-13,2005-07-27,Devolução,98086903,Pacote grande,2,2.0,3.75,Sem desconto,Coleção,Baixo Consumo,B2B,5.75
Chile,491474500,2008-06-18,2008-07-10,Normal,98082970,Pacote grande,1,3.0,5.22,Cyber Monday,Coleção,Baixo Consumo,B2B,8.219999999999999
Chile,499023098,2005-05-15,2005-06-03,Normal,98087113,Pacote grande,2,2.0,6.45,Sem desconto,Coleção,Baixo Consumo,B2C,8.45
Chile,499023098,2006-01-30,2006-02-20,Normal,98086160,Pacote grande,1,3.0,5.73,Sem desconto,Coleção,Baixo Consumo,B2C,8.73
Chile,499023098,2007-11-02,2007-11-20,Devolução,98083815,Pacote grande,2,1.0,5.2,Cyber Monday,Coleção,Baixo Consumo,B2C,6.2
Chile,499023098,2009-12-18,2016-02-09,Normal,98080756,Pacote grande,2,3.0,5.68,Black Friday,Coleção,Baixo Consumo,B2C,8.68
Chile,499023098,2013-05-26,2013-06-13,Normal,98074772,Pacote grande,2,2.0,4.12,Liquidação,Coleção,Baixo Consumo,B2C,6.12
Chile,499023098,2015-10-19,2018-03-30,Normal,98069750,Pacote grande,1,1.0,5.86,Sem desconto,Coleção,Baixo Consumo,B2C,6.86
Chile,508031399,2004-11-20,2004-12-04,Normal,98087761,Pacote grande,1,2.0,5.55,Sem desconto,Coleção,Baixo Consumo,B2C,7.55
Chile,508031399,2009-08-19,2009-09-04,Normal,98081326,Pacote grande,1,3.0,6.25,Cyber Monday,Coleção,Baixo Consumo,B2C,9.25
Chile,510773995,2006-05-06,2006-05-25,Normal,98085827,Pacote grande,3,1.0,3.45,Sem desconto,Coleção,Baixo Consumo,B2C,4.45
Chile,510773995,2011-05-24,2011-06-09,Normal,98078261,Pacote grande,1,1.0,3.0,Cyber Monday,Coleção,Baixo Consumo,B2C,4.0
Chile,512817841,2006-12-02,2006-12-17,Normal,98085021,Pacote grande,1,1.0,6.0,Cyber Monday,Coleção,Baixo Consumo,B2C,7.0
Chile,512817841,2007-11-06,2007-11-25,Normal,98083783,Pacote grande,1,3.0,6.33,Cyber Monday,Coleção,Baixo Consumo,B2C,9.33
Chile,512817841,2013-10-31,2017-03-01,Normal,98074014,Pacote grande,2,3.0,4.99,Sem desconto,Coleção,Baixo Consumo,B2C,7.99
Chile,514136954,2000-06-15,2000-06-30,Normal,98093610,Pacote grande,2,2.0,4.68,Sem desconto,Coleção,Baixo Consumo,B2B,6.68
Chile,514136954,2008-11-24,2008-12-05,Devolução,98082377,Pacote grande,2,2.0,6.58,Sem desconto,Coleção,Baixo Consumo,B2B,8.58
Chile,514251801,2007-03-19,2007-04-07,Devolução,98084609,Pacote grande,3,1.0,5.58,Sem desconto,Coleção,Baixo Consumo,B2C,6.58
Chile,514251801,2010-09-06,2010-09-28,Normal,98079481,Pacote grande,2,1.0,4.45,Cyber Monday,Coleção,Baixo Consumo,B2C,5.45
Chile,514668821,2006-11-28,2006-12-12,Normal,98085033,Pacote grande,2,1.0,3.0,Liquidação,Coleção,Baixo Consumo,B2C,4.0
Chile,523605849,2015-07-17,2017-08-07,Normal,98070384,Pacote grande,1,2.0,5.22,Sem desconto,Coleção,Baixo Consumo,B2C,7.22
Chile,529333105,2009-03-29,2009-04-13,Normal,98081895,Pacote grande,3,1.0,5.58,Data especial,Coleção,Baixo Consumo,B2C,6.58
Chile,529333105,2010-02-21,2010-03-06,Normal,98080438,Pacote grande,3,1.0,3.12,Sem desconto,Coleção,Baixo Consumo,B2C,4.12
Chile,531720979,2004-04-13,2004-04-30,Normal,98088510,Pacote grande,3,2.0,4.84,Cyber Monday,Coleção,Baixo Consumo,B2C,6.84
Chile,531720979,2007-04-11,2007-04-25,Devolução,98084534,Pacote grande,3,3.0,5.14,Sem desconto,Coleção,Baixo Consumo,B2C,8.14
Chile,531720979,2014-10-16,2014-10-31,Normal,98072112,Pacote grande,3,3.0,3.73,Sem desconto,Coleção,Baixo Consumo,B2C,6.73
Chile,535619292,2003-10-11,2003-10-30,Normal,98089220,Pacote grande,3,3.0,4.68,Cyber Monday,Coleção,Baixo Consumo,B2B,7.68
Chile,535619292,2010-05-16,2010-05-27,Normal,98080027,Pacote grande,3,3.0,6.75,Black Friday,Coleção,Baixo Consumo,B2B,9.75
Chile,535619292,2014-11-02,2014-11-17,Normal,98072021,Pacote grande,3,1.0,3.61,Cyber Monday,Coleção,Baixo Consumo,B2B,4.609999999999999
Chile,536970848,2005-04-14,2005-05-02,Normal,98087218,Pacote grande,1,2.0,6.73,Sem desconto,Coleção,Baixo Consumo,B2C,8.73
Chile,536970848,2015-01-27,2015-02-15,Normal,98071520,Pacote grande,1,2.0,4.61,Sem desconto,Coleção,Baixo Consumo,B2C,6.61
Chile,541065853,2008-10-13,2008-10-31,Normal,98082543,Pacote grande,1,3.0,6.61,Sem desconto,Coleção,Baixo Consumo,B2C,9.61
Chile,541065853,2010-07-28,2010-08-11,Normal,98079679,Pacote grande,3,1.0,6.36,Sem desconto,Coleção,Baixo Consumo,B2C,7.36
Chile,541065853,2013-01-15,2013-02-06,Devolução,98075402,Pacote grande,3,1.0,3.75,Cyber Monday,Coleção,Baixo Consumo,B2C,4.75
Chile,543794562,2001-05-21,2001-06-03,Normal,98092400,Pacote grande,1,1.0,6.55,Black Friday,Coleção,Baixo Consumo,B2B,7.55
Chile,548390931,2004-04-18,2004-05-06,Normal,98088485,Pacote grande,2,2.0,6.55,Cyber Monday,Coleção,Baixo Consumo,B2B,8.55
Chile,548390931,2008-07-22,2008-08-03,Devolução,98082843,Pacote grande,1,1.0,5.73,Cyber Monday,Coleção,Baixo Consumo,B2B,6.73
Chile,548390931,2013-06-20,2013-07-03,Normal,98074646,Pacote grande,2,2.0,4.99,Sem desconto,Coleção,Baixo Consumo,B2B,6.99
Chile,549059705,2010-11-07,2010-11-29,Normal,98079192,Pacote grande,2,2.0,6.99,Sem desconto,Coleção,Baixo Consumo,B2B,8.99
Chile,549059705,2011-01-25,2016-06-11,Normal,98078841,Pacote grande,1,1.0,3.55,Cyber Monday,Coleção,Baixo Consumo,B2B,4.55
Chile,549442190,2003-09-24,2003-10-15,Normal,98089291,Pacote grande,1,3.0,4.84,Sem desconto,Coleção,Baixo Consumo,B2C,7.84
Chile,549442190,2006-01-01,2006-01-20,Normal,98086278,Pacote grande,2,3.0,5.25,Sem desconto,Coleção,Baixo Consumo,B2C,8.25
Chile,549442190,2010-10-29,2010-11-16,Normal,98079244,Pacote grande,2,1.0,5.99,Sem desconto,Coleção,Baixo Consumo,B2C,6.99
Chile,551050943,2009-04-17,2009-05-06,Normal,98081811,Pacote grande,1,1.0,4.33,Cyber Monday,Coleção,Baixo Consumo,B2B,5.33
Chile,551050943,2012-05-15,2016-10-17,Normal,98076598,Pacote grande,1,2.0,6.88,Cyber Monday,Coleção,Baixo Consumo,B2B,8.879999999999999
Chile,554389349,2011-07-12,2016-07-19,Normal,98078027,Pacote grande,2,2.0,3.61,Liquidação,Coleção,Baixo Consumo,B2B,5.609999999999999
Chile,555364119,2003-07-13,2003-08-05,Normal,98089546,Pacote grande,2,2.0,5.2,Black Friday,Coleção,Baixo Consumo,B2C,7.2
Chile,558515024,2000-01-25,2000-02-11,Normal,98094115,Pacote grande,3,2.0,7.0,Cyber Monday,Coleção,Baixo Consumo,B2C,9.0
Chile,558515024,2015-02-18,2017-10-06,Normal,98071375,Pacote grande,3,2.0,5.1,Sem desconto,Coleção,Baixo Consumo,B2C,7.1
Chile,558515024,2015-10-03,2017-12-16,Normal,98069860,Pacote grande,1,1.0,5.12,Sem desconto,Coleção,Baixo Consumo,B2C,6.12
Chile,561944200,2000-12-17,2001-01-08,Normal,98092943,Pacote grande,1,1.0,3.9,Sem desconto,Coleção,Baixo Consumo,B2C,4.9
Chile,561944200,2009-09-09,2009-09-26,Normal,98081229,Pacote grande,3,1.0,6.68,Sem desconto,Coleção,Baixo Consumo,B2C,7.68
Chile,561944200,2010-11-01,2010-11-12,Normal,98079227,Pacote grande,3,1.0,6.0,Liquidação,Coleção,Baixo Consumo,B2C,7.0
Chile,561944200,2011-09-22,2011-10-04,Normal,98077680,Pacote grande,1,3.0,3.99,Cyber Monday,Coleção,Baixo Consumo,B2C,6.99
Chile,561944200,2013-06-20,2013-07-12,Devolução,98074642,Pacote grande,1,1.0,6.58,Cyber Monday,Coleção,Baixo Consumo,B2C,7.58
Chile,565333786,2013-06-08,2013-06-20,Normal,98074696,Pacote grande,3,2.0,5.0,Cyber Monday,Coleção,Baixo Consumo,B2C,7.0
Chile,568383385,2002-07-06,2002-07-25,Normal,98090884,Pacote grande,2,1.0,6.33,Sem desconto,Coleção,Baixo Consumo,B2C,7.33
Chile,568383385,2004-01-22,2004-01-31,Normal,98088841,Pacote grande,3,1.0,5.45,Sem desconto,Coleção,Baixo Consumo,B2C,6.45
Chile,575421081,2002-08-15,2002-08-25,Normal,98090742,Pacote grande,3,1.0,7.0,Data especial,Coleção,Baixo Consumo,B2C,8.0
Chile,579052388,2005-10-07,2005-10-27,Normal,98086611,Pacote grande,3,3.0,5.88,Sem desconto,Coleção,Baixo Consumo,B2B,8.879999999999999
Chile,579052388,2012-01-20,2012-02-06,Normal,98077140,Pacote grande,1,2.0,6.58,Black Friday,Coleção,Baixo Consumo,B2B,8.58
Chile,579819412,2005-01-19,2005-02-04,Normal,98087516,Pacote grande,2,3.0,4.12,Cyber Monday,Coleção,Baixo Consumo,B2C,7.12
Chile,582922821,2015-04-26,2015-05-16,Normal,98070913,Pacote grande,3,3.0,3.89,Black Friday,Coleção,Baixo Consumo,B2C,6.890000000000001
Chile,588854897,2006-09-13,2006-09-24,Normal,98085344,Pacote grande,2,3.0,3.61,Sem desconto,Coleção,Baixo Consumo,B2B,6.609999999999999
Chile,588854897,2007-07-24,2007-08-15,Normal,98084176,Pacote grande,1,2.0,3.33,Cyber Monday,Coleção,Baixo Consumo,B2B,5.33
Chile,588854897,2012-06-16,2012-06-26,Normal,98076436,Pacote grande,2,2.0,3.99,Sem desconto,Coleção,Baixo Consumo,B2B,5.99
Chile,596465578,2007-04-25,2007-05-14,Normal,98084495,Pacote grande,3,3.0,5.68,Sem desconto,Coleção,Baixo Consumo,B2C,8.68
Chile,596465578,2009-02-23,2009-03-07,Normal,98082013,Pacote grande,1,1.0,6.12,Cyber Monday,Coleção,Baixo Consumo,B2C,7.12
Chile,596465578,2013-02-13,2013-03-05,Normal,98075255,Pacote grande,3,2.0,3.12,Cyber Monday,Coleção,Baixo Consumo,B2C,5.12
Chile,598384221,2000-10-24,2000-11-02,Normal,98093137,Pacote grande,1,3.0,6.88,Sem desconto,Coleção,Baixo Consumo,B2B,9.879999999999999
Chile,602784752,2014-08-28,2014-09-18,Normal,98072383,Pacote grande,3,2.0,6.0,Sem desconto,Coleção,Baixo Consumo,B2C,8.0
Chile,605633342,2001-03-07,2001-03-17,Normal,98092669,Pacote grande,3,3.0,6.0,Cyber Monday,Coleção,Baixo Consumo,B2B,9.0
Chile,605633342,2003-01-13,2003-01-31,Normal,98090211,Pacote grande,3,1.0,3.12,Cyber Monday,Coleção,Baixo Consumo,B2B,4.12
Chile,605633342,2009-12-17,2016-02-13,Normal,98080767,Pacote grande,1,3.0,4.1,Sem desconto,Coleção,Baixo Consumo,B2B,7.1
Chile,605633342,2011-09-16,2011-09-30,Normal,98077723,Pacote grande,2,2.0,3.25,Sem desconto,Coleção,Baixo Consumo,B2B,5.25
Chile,612686122,2004-04-06,2004-04-21,Devolução,98088534,Pacote grande,1,3.0,3.75,Data especial,Coleção,Baixo Consumo,B2B,6.75
Chile,612686122,2010-05-19,2010-06-10,Normal,98080008,Pacote grande,3,3.0,3.0,Liquidação,Coleção,Baixo Consumo,B2B,6.0
Chile,612686122,2013-06-02,2013-06-13,Devolução,98074736,Pacote grande,1,3.0,3.12,Sem desconto,Coleção,Baixo Consumo,B2B,6.12
Chile,612686122,2015-07-11,2015-07-19,Normal,98070419,Pacote grande,3,1.0,3.58,Sem desconto,Coleção,Baixo Consumo,B2B,4.58
Chile,614786757,2006-02-12,2006-03-01,Normal,98086118,Pacote grande,1,3.0,5.88,Sem desconto,Coleção,Baixo Consumo,B2C,8.879999999999999
Chile,614786757,2015-09-21,2015-10-05,Normal,98069928,Pacote grande,2,1.0,3.2,Sem desconto,Coleção,Baixo Consumo,B2C,4.2
Chile,614794767,2008-08-26,2008-09-13,Devolução,98082731,Pacote grande,2,2.0,6.55,Sem desconto,Coleção,Baixo Consumo,B2C,8.55
Chile,615575696,2005-05-28,2005-06-08,Normal,98087067,Pacote grande,3,2.0,3.0,Sem desconto,Coleção,Baixo Consumo,B2B,5.0
Chile,618657661,2001-12-15,2001-12-25,Normal,98091679,Pacote grande,3,3.0,3.0,Sem desconto,Coleção,Baixo Consumo,B2C,6.0
Chile,618657661,2006-05-05,2006-05-23,Normal,98085836,Pacote grande,1,2.0,3.61,Sem desconto,Coleção,Baixo Consumo,B2C,5.609999999999999
Chile,618657661,2009-12-05,2009-12-21,Devolução,98080833,Pacote grande,1,2.0,4.45,Cyber Monday,Coleção,Baixo Consumo,B2C,6.45
Chile,618976416,2009-11-14,2009-12-03,Normal,98080921,Pacote grande,2,1.0,3.25,Sem desconto,Coleção,Baixo Consumo,B2B,4.25
Chile,619383446,2011-11-01,2011-11-18,Normal,98077500,Pacote grande,3,2.0,5.89,Cyber Monday,Coleção,Baixo Consumo,B2C,7.89
Chile,619383446,2014-01-25,2018-04-20,Normal,98073595,Pacote grande,2,2.0,7.0,Sem desconto,Coleção,Baixo Consumo,B2C,9.0
Chile,628707757,2010-04-30,2010-05-18,Normal,98080092,Pacote grande,2,1.0,3.75,Liquidação,Coleção,Baixo Consumo,B2C,4.75
Chile,637125327,2012-05-29,2016-10-12,Normal,98076541,Pacote grande,3,1.0,6.68,Cyber Monday,Coleção,Baixo Consumo,B2C,7.68
Chile,645012493,2001-09-20,2001-09-30,Normal,98091974,Pacote grande,2,3.0,5.84,Sem desconto,Coleção,Baixo Consumo,B2C,8.84
Chile,645012493,2002-09-11,2002-09-25,Normal,98090657,Pacote grande,2,2.0,4.58,Black Friday,Coleção,Baixo Consumo,B2C,6.58
Chile,645012493,2014-04-30,2014-05-22,Devolução,98073055,Pacote grande,1,3.0,3.99,Cyber Monday,Coleção,Baixo Consumo,B2C,6.99
Chile,648402267,2008-04-23,2008-05-08,Normal,98083161,Pacote grande,2,1.0,3.1,Sem desconto,Coleção,Baixo Consumo,B2C,4.1
Chile,648402267,2012-04-13,2012-04-28,Normal,98076754,Pacote grande,3,1.0,6.73,Sem desconto,Coleção,Baixo Consumo,B2C,7.73
Chile,648402267,2012-06-29,2012-07-13,Normal,98076376,Pacote grande,2,2.0,3.22,Cyber Monday,Coleção,Baixo Consumo,B2C,5.220000000000001
Chile,655183893,2015-09-06,2017-08-28,Normal,98070032,Pacote grande,2,2.0,4.55,Sem desconto,Coleção,Baixo Consumo,B2C,6.55
Chile,659361408,2005-08-07,2005-08-27,Normal,98086805,Pacote grande,3,1.0,6.75,Sem desconto,Coleção,Baixo Consumo,B2B,7.75
Chile,659361408,2014-03-25,2017-04-15,Normal,98073278,Pacote grande,1,3.0,4.22,Cyber Monday,Coleção,Baixo Consumo,B2B,7.22
Chile,659361408,2015-12-14,2017-09-25,Normal,98069372,Pacote grande,2,1.0,6.0,Sem desconto,Coleção,Baixo Consumo,B2B,7.0
Chile,664948076,2005-05-03,2005-05-16,Normal,98087139,Pacote grande,2,2.0,4.14,Sem desconto,Coleção,Baixo Consumo,B2C,6.14
Chile,664948076,2007-05-16,2007-06-02,Normal,98084420,Pacote grande,3,3.0,4.0,Sem desconto,Coleção,Baixo Consumo,B2C,7.0
Chile,674803177,2003-12-25,2004-01-08,Normal,98088941,Pacote grande,2,3.0,4.88,Sem desconto,Coleção,Baixo Consumo,B2C,7.88
Chile,674803177,2013-06-06,2013-06-20,Normal,98074708,Pacote grande,2,2.0,6.61,Sem desconto,Coleção,Baixo Consumo,B2C,8.61
Chile,675665654,2001-01-21,2001-02-11,Normal,98092830,Pacote grande,2,2.0,3.25,Cyber Monday,Coleção,Baixo Consumo,B2B,5.25
Chile,675665654,2001-03-12,2001-04-02,Normal,98092643,Pacote grande,2,2.0,7.0,Black Friday,Coleção,Baixo Consumo,B2B,9.0
Chile,676480421,2000-06-08,2000-06-30,Devolução,98093650,Pacote grande,2,1.0,4.99,Cyber Monday,Coleção,Baixo Consumo,B2C,5.99
Chile,677383648,2015-02-17,2017-07-01,Normal,98071368,Pacote grande,1,1.0,7.0,Sem desconto,Coleção,Baixo Consumo,B2C,8.0
Chile,680594379,2001-06-30,2001-07-20,Devolução,98092244,Pacote grande,3,3.0,7.0,Cyber Monday,Coleção,Baixo Consumo,B2C,10.0
Chile,683896944,2000-08-04,2000-08-15,Normal,98093439,Pacote grande,2,2.0,5.68,Black Friday,Coleção,Baixo Consumo,B2C,7.68
Chile,683896944,2004-01-25,2004-02-08,Normal,98088828,Pacote grande,2,2.0,4.33,Cyber Monday,Coleção,Baixo Consumo,B2C,6.33
Chile,683896944,2006-06-05,2006-06-27,Normal,98085709,Pacote grande,3,1.0,5.25,Sem desconto,Coleção,Baixo Consumo,B2C,6.25
Chile,683896944,2011-03-13,2011-04-02,Normal,98078606,Pacote grande,3,3.0,5.25,Black Friday,Coleção,Baixo Consumo,B2C,8.25
Chile,683896944,2013-12-28,2017-03-18,Normal,98073744,Pacote grande,2,3.0,6.0,Sem desconto,Coleção,Baixo Consumo,B2C,9.0
Chile,684389929,2009-05-05,2009-05-20,Normal,98081747,Pacote grande,3,1.0,6.55,Sem desconto,Coleção,Baixo Consumo,B2C,7.55
Chile,684389929,2014-10-26,2017-06-13,Normal,98072071,Pacote grande,3,1.0,6.55,Black Friday,Coleção,Baixo Consumo,B2C,7.55
Chile,685203305,2010-04-14,2010-05-01,Normal,98080164,Pacote grande,3,2.0,3.84,Sem desconto,Coleção,Baixo Consumo,B2B,5.84
Chile,685203305,2012-10-10,2012-10-28,Normal,98075890,Pacote grande,1,3.0,5.9,Sem desconto,Coleção,Baixo Consumo,B2B,8.9
Chile,688783313,2002-09-01,2002-09-11,Normal,98090694,Pacote grande,2,3.0,4.75,Cyber Monday,Coleção,Baixo Consumo,B2B,7.75
Chile,688783313,2015-07-08,2017-08-02,Normal,98070437,Pacote grande,1,2.0,5.73,Sem desconto,Coleção,Baixo Consumo,B2B,7.73
Chile,695668764,2002-08-08,2002-08-28,Normal,98090777,Pacote grande,1,2.0,6.61,Sem desconto,Coleção,Baixo Consumo,B2C,8.61
Chile,695668764,2012-06-01,2012-06-12,Normal,98076509,Pacote grande,3,1.0,3.0,Sem desconto,Coleção,Baixo Consumo,B2C,4.0
Chile,695668764,2012-08-13,2012-09-04,Normal,98076174,Pacote grande,3,3.0,5.22,Cyber Monday,Coleção,Baixo Consumo,B2C,8.219999999999999
Chile,700137756,2001-08-07,2001-08-23,Devolução,98092130,Pacote grande,3,2.0,4.84,Cyber Monday,Coleção,Baixo Consumo,B2B,6.84
